V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15
279.613	279.572	279.535	279.503	279.476	279.452	279.432	279.415	279.400	279.388	279.378	279.371	279.365	279.361	279.360
277.644	277.828	277.989	278.130	278.251	278.356	278.446	278.522	278.586	278.640	278.683	278.716	278.741	278.758	278.766
277.162	277.403	277.612	277.794	277.952	278.088	278.205	278.304	278.388	278.457	278.513	278.557	278.589	278.610	278.621
278.191	278.313	278.419	278.512	278.592	278.661	278.720	278.770	278.813	278.848	278.876	278.898	278.915	278.925	278.931
279.507	279.477	279.452	279.429	279.410	279.393	279.379	279.366	279.356	279.348	279.341	279.335	279.331	279.329	279.327
282.611	282.225	281.888	281.594	281.340	281.121	280.933	280.773	280.638	280.527	280.437	280.366	280.315	280.280	280.264
276.431	276.755	277.038	277.284	277.497	277.681	277.839	277.973	278.086	278.179	278.255	278.314	278.357	278.386	278.400
272.634	273.395	274.059	274.636	275.136	275.567	275.937	276.252	276.517	276.737	276.914	277.053	277.155	277.222	277.255
273.186	273.884	274.492	275.021	275.479	275.875	276.214	276.503	276.745	276.946	277.109	277.236	277.330	277.391	277.422
275.083	275.562	275.980	276.343	276.658	276.930	277.163	277.362	277.529	277.667	277.779	277.866	277.930	277.972	277.993
276.797	277.079	277.325	277.539	277.724	277.884	278.022	278.138	278.237	278.318	278.384	278.435	278.473	278.498	278.510
275.007	275.495	275.920	276.291	276.611	276.888	277.125	277.327	277.497	277.638	277.752	277.841	277.906	277.949	277.971
278.358	278.461	278.550	278.628	278.695	278.753	278.803	278.846	278.882	278.911	278.935	278.954	278.967	278.977	278.981
276.248	276.593	276.894	277.156	277.383	277.579	277.747	277.890	278.010	278.109	278.190	278.253	278.299	278.330	278.345
280.859	280.674	280.512	280.372	280.250	280.146	280.056	279.979	279.915	279.861	279.818	279.784	279.759	279.743	279.735
281.418	281.169	280.951	280.762	280.598	280.457	280.336	280.232	280.146	280.074	280.015	279.970	279.937	279.915	279.904
279.276	279.273	279.270	279.268	279.266	279.264	279.263	279.262	279.261	279.260	279.259	279.259	279.258	279.258	279.258
274.637	275.167	275.630	276.032	276.381	276.682	276.940	277.160	277.344	277.497	277.621	277.718	277.789	277.836	277.859
274.896	275.397	275.833	276.213	276.542	276.826	277.070	277.277	277.451	277.596	277.713	277.804	277.871	277.915	277.937
274.632	275.163	275.626	276.029	276.378	276.679	276.938	277.158	277.343	277.496	277.620	277.716	277.788	277.834	277.858
273.130	273.834	274.448	274.981	275.444	275.843	276.186	276.477	276.722	276.925	277.089	277.217	277.312	277.374	277.405
275.305	275.758	276.154	276.498	276.796	277.054	277.274	277.462	277.620	277.751	277.857	277.940	278.000	278.040	278.060
277.471	277.676	277.854	278.010	278.144	278.260	278.359	278.444	278.515	278.574	278.622	278.659	278.687	278.705	278.714
277.617	277.805	277.969	278.111	278.235	278.341	278.433	278.510	278.576	278.630	278.674	278.708	278.733	278.750	278.758
280.498	280.354	280.229	280.120	280.026	279.944	279.875	279.815	279.765	279.724	279.690	279.664	279.645	279.632	279.626
279.701	279.649	279.604	279.564	279.530	279.501	279.476	279.454	279.436	279.421	279.409	279.400	279.393	279.388	279.386
278.396	278.495	278.580	278.655	278.719	278.775	278.823	278.863	278.897	278.926	278.949	278.967	278.980	278.988	278.993
278.658	278.726	278.785	278.837	278.882	278.920	278.954	278.982	279.005	279.025	279.041	279.053	279.062	279.068	279.071
278.031	278.171	278.293	278.400	278.492	278.571	278.639	278.698	278.746	278.787	278.820	278.845	278.864	278.876	278.882
275.679	276.090	276.448	276.760	277.029	277.262	277.462	277.632	277.775	277.894	277.989	278.064	278.119	278.155	278.173
279.585	279.547	279.513	279.484	279.458	279.437	279.418	279.402	279.388	279.377	279.368	279.361	279.356	279.353	279.351
278.390	278.489	278.575	278.650	278.715	278.771	278.819	278.860	278.895	278.923	278.946	278.964	278.978	278.986	278.991
277.826	277.990	278.132	278.257	278.364	278.457	278.537	278.605	278.662	278.709	278.747	278.777	278.799	278.813	278.821
276.239	276.585	276.887	277.150	277.377	277.574	277.742	277.885	278.006	278.106	278.187	278.250	278.296	278.327	278.342
274.134	274.722	275.236	275.682	276.068	276.402	276.688	276.932	277.137	277.306	277.444	277.551	277.630	277.682	277.707
276.470	276.789	277.068	277.311	277.521	277.702	277.858	277.990	278.101	278.194	278.268	278.327	278.369	278.398	278.412
276.637	276.938	277.200	277.428	277.625	277.796	277.942	278.066	278.171	278.257	278.327	278.382	278.422	278.449	278.462
276.415	276.741	277.026	277.273	277.487	277.672	277.831	277.966	278.079	278.173	278.249	278.309	278.352	278.381	278.395
277.188	277.426	277.632	277.812	277.968	278.102	278.218	278.316	278.398	278.467	278.522	278.565	278.597	278.618	278.628
270.766	271.742	272.593	273.333	273.974	274.527	275.002	275.406	275.746	276.027	276.255	276.432	276.563	276.649	276.692
270.804	271.776	272.623	273.359	273.998	274.549	275.021	275.423	275.761	276.042	276.268	276.445	276.575	276.661	276.703
277.602	277.791	277.957	278.100	278.225	278.332	278.425	278.503	278.569	278.624	278.668	278.703	278.728	278.745	278.753
276.123	276.483	276.796	277.069	277.305	277.509	277.684	277.833	277.958	278.062	278.146	278.212	278.260	278.291	278.307
273.983	274.589	275.117	275.577	275.975	276.318	276.613	276.864	277.075	277.249	277.391	277.501	277.582	277.635	277.662
276.349	276.683	276.974	277.227	277.446	277.635	277.798	277.936	278.052	278.148	278.226	278.287	278.331	278.361	278.375
274.780	275.295	275.743	276.133	276.470	276.762	277.012	277.225	277.404	277.552	277.672	277.766	277.834	277.880	277.902
280.050	279.958	279.878	279.808	279.748	279.696	279.651	279.613	279.581	279.554	279.533	279.516	279.503	279.495	279.491
282.063	281.740	281.458	281.212	281.000	280.816	280.659	280.525	280.412	280.319	280.243	280.184	280.141	280.112	280.098
281.663	281.385	281.143	280.933	280.750	280.593	280.458	280.343	280.247	280.167	280.102	280.051	280.014	279.990	279.977
276.639	276.940	277.201	277.429	277.626	277.797	277.943	278.067	278.172	278.258	278.328	278.383	278.423	278.450	278.463
276.825	277.104	277.347	277.559	277.742	277.900	278.036	278.151	278.248	278.329	278.394	278.445	278.482	278.507	278.519
276.951	277.215	277.446	277.646	277.820	277.970	278.099	278.208	278.300	278.376	278.438	278.486	278.522	278.545	278.557
280.785	280.609	280.455	280.321	280.205	280.105	280.019	279.946	279.884	279.833	279.792	279.760	279.736	279.721	279.713
285.344	284.643	284.032	283.500	283.040	282.642	282.301	282.011	281.767	281.565	281.402	281.274	281.180	281.118	281.088
277.797	277.965	278.110	278.237	278.347	278.441	278.523	278.592	278.650	278.698	278.737	278.768	278.790	278.805	278.812
277.813	277.979	278.123	278.248	278.357	278.450	278.531	278.599	278.657	278.704	278.743	278.773	278.795	278.810	278.817
277.757	277.929	278.078	278.209	278.321	278.419	278.502	278.573	278.633	278.683	278.723	278.754	278.777	278.792	278.800
274.863	275.368	275.808	276.190	276.522	276.808	277.053	277.262	277.438	277.583	277.701	277.793	277.861	277.905	277.927
271.936	272.778	273.511	274.149	274.702	275.179	275.588	275.936	276.229	276.472	276.668	276.821	276.934	277.008	277.045
273.323	274.005	274.600	275.116	275.564	275.951	276.282	276.565	276.802	276.999	277.158	277.282	277.373	277.433	277.463
276.441	276.764	277.046	277.291	277.503	277.686	277.844	277.977	278.090	278.183	278.258	278.317	278.360	278.389	278.403
275.601	276.021	276.387	276.705	276.981	277.219	277.423	277.597	277.743	277.864	277.962	278.038	278.094	278.131	278.150
270.372	271.393	272.284	273.058	273.729	274.308	274.805	275.227	275.583	275.877	276.116	276.301	276.438	276.528	276.573
273.002	273.721	274.347	274.892	275.364	275.772	276.121	276.419	276.669	276.876	277.044	277.175	277.271	277.335	277.366
272.870	273.604	274.244	274.801	275.283	275.699	276.056	276.359	276.615	276.826	276.998	277.131	277.230	277.294	277.326
276.374	276.705	276.994	277.244	277.462	277.649	277.810	277.947	278.062	278.158	278.235	278.295	278.339	278.368	278.383
277.519	277.718	277.892	278.043	278.174	278.286	278.383	278.466	278.535	278.592	278.639	278.675	278.702	278.719	278.728
276.633	276.934	277.196	277.424	277.622	277.793	277.939	278.064	278.169	278.256	278.326	278.381	278.421	278.448	278.461
278.747	278.805	278.856	278.899	278.937	278.970	278.998	279.022	279.042	279.059	279.073	279.083	279.091	279.096	279.098
283.915	283.379	282.911	282.504	282.151	281.847	281.586	281.364	281.177	281.022	280.897	280.799	280.728	280.680	280.657
284.125	283.564	283.075	282.650	282.282	281.964	281.691	281.459	281.264	281.102	280.971	280.869	280.794	280.744	280.720
280.302	280.181	280.075	279.984	279.904	279.835	279.777	279.727	279.684	279.650	279.621	279.599	279.583	279.572	279.567
280.031	279.941	279.863	279.795	279.736	279.685	279.641	279.604	279.573	279.547	279.526	279.509	279.497	279.489	279.486
277.203	277.439	277.644	277.822	277.977	278.111	278.225	278.323	278.405	278.472	278.527	278.570	278.602	278.623	278.633
275.168	275.637	276.047	276.403	276.711	276.978	277.206	277.400	277.564	277.699	277.809	277.894	277.957	277.998	278.019
276.875	277.148	277.386	277.593	277.773	277.928	278.061	278.174	278.269	278.348	278.411	278.461	278.498	278.522	278.534
277.658	277.841	278.001	278.140	278.260	278.364	278.453	278.529	278.593	278.645	278.688	278.721	278.746	278.762	278.770
276.964	277.227	277.456	277.656	277.829	277.978	278.106	278.214	278.306	278.382	278.443	278.491	278.526	278.549	278.561
282.413	282.049	281.732	281.456	281.217	281.011	280.834	280.683	280.557	280.452	280.367	280.301	280.252	280.220	280.204
279.029	279.055	279.077	279.096	279.113	279.127	279.139	279.150	279.159	279.166	279.172	279.177	279.180	279.182	279.183
276.391	276.720	277.007	277.256	277.472	277.659	277.819	277.955	278.069	278.164	278.241	278.301	278.345	278.374	278.388
276.328	276.664	276.957	277.212	277.433	277.623	277.787	277.926	278.043	278.140	278.218	278.280	278.325	278.354	278.369
274.144	274.731	275.244	275.689	276.075	276.408	276.693	276.937	277.141	277.310	277.447	277.554	277.633	277.685	277.710
276.831	277.109	277.352	277.563	277.745	277.903	278.039	278.154	278.251	278.331	278.396	278.447	278.484	278.508	278.520
278.608	278.682	278.746	278.802	278.851	278.893	278.929	278.959	278.985	279.006	279.023	279.037	279.047	279.053	279.056
286.417	285.593	284.874	284.249	283.707	283.240	282.839	282.498	282.211	281.973	281.781	281.630	281.520	281.447	281.411
281.538	281.275	281.045	280.846	280.673	280.524	280.396	280.287	280.195	280.119	280.058	280.010	279.975	279.951	279.940
279.382	279.367	279.354	279.342	279.332	279.324	279.316	279.310	279.305	279.300	279.297	279.294	279.292	279.291	279.290
278.064	278.200	278.319	278.422	278.512	278.590	278.656	278.712	278.760	278.799	278.831	278.856	278.874	278.886	278.892
277.424	277.634	277.817	277.976	278.114	278.233	278.336	278.423	278.496	278.556	278.605	278.644	278.672	278.690	278.699
278.693	278.757	278.813	278.862	278.904	278.940	278.971	278.998	279.020	279.038	279.053	279.065	279.074	279.079	279.082
281.288	281.053	280.849	280.671	280.517	280.384	280.270	280.173	280.092	280.024	279.969	279.927	279.895	279.875	279.864
279.139	279.152	279.163	279.173	279.181	279.188	279.194	279.200	279.204	279.208	279.211	279.213	279.215	279.216	279.217
277.469	277.674	277.853	278.008	278.143	278.259	278.358	278.443	278.514	278.573	278.621	278.659	278.686	278.704	278.713
280.038	279.947	279.868	279.800	279.740	279.689	279.645	279.607	279.575	279.549	279.528	279.512	279.500	279.492	279.488
275.271	275.728	276.127	276.475	276.775	277.035	277.257	277.447	277.606	277.738	277.845	277.928	277.990	278.030	278.050
275.405	275.848	276.233	276.568	276.859	277.110	277.325	277.508	277.662	277.789	277.893	277.973	278.032	278.071	278.091
276.318	276.655	276.949	277.205	277.427	277.618	277.782	277.921	278.039	278.136	278.215	278.276	278.321	278.351	278.366
279.655	279.609	279.568	279.533	279.502	279.476	279.453	279.434	279.417	279.404	279.393	279.385	279.378	279.374	279.372
278.738	278.797	278.848	278.893	278.932	278.965	278.994	279.018	279.039	279.056	279.069	279.080	279.088	279.093	279.096
279.496	279.467	279.443	279.421	279.403	279.387	279.373	279.361	279.351	279.343	279.337	279.332	279.328	279.325	279.324
277.170	277.410	277.618	277.799	277.957	278.092	278.209	278.308	278.391	278.460	278.516	278.559	278.591	278.612	278.623
274.922	275.420	275.854	276.231	276.558	276.841	277.083	277.289	277.462	277.606	277.722	277.813	277.879	277.923	277.945
277.665	277.847	278.006	278.145	278.264	278.368	278.456	278.532	278.595	278.648	278.690	278.724	278.748	278.764	278.772
276.426	276.751	277.034	277.281	277.494	277.678	277.836	277.971	278.084	278.177	278.253	278.312	278.356	278.384	278.399
276.592	276.898	277.164	277.396	277.597	277.770	277.919	278.046	278.152	278.240	278.311	278.367	278.408	278.435	278.448
279.174	279.183	279.190	279.197	279.203	279.208	279.212	279.216	279.219	279.221	279.223	279.225	279.226	279.227	279.227
280.193	280.085	279.990	279.908	279.836	279.775	279.722	279.677	279.640	279.608	279.583	279.563	279.549	279.539	279.534
279.269	279.267	279.265	279.263	279.262	279.261	279.260	279.259	279.258	279.257	279.257	279.256	279.256	279.256	279.256
283.005	282.573	282.197	281.869	281.585	281.340	281.130	280.952	280.801	280.677	280.576	280.497	280.439	280.401	280.382
282.619	282.232	281.894	281.600	281.345	281.125	280.937	280.777	280.642	280.530	280.440	280.369	280.317	280.283	280.266
278.246	278.361	278.462	278.550	278.626	278.691	278.747	278.795	278.835	278.869	278.895	278.916	278.932	278.942	278.947
274.845	275.352	275.793	276.178	276.511	276.798	277.044	277.254	277.430	277.576	277.695	277.787	277.855	277.900	277.922
279.205	279.211	279.215	279.219	279.222	279.225	279.228	279.230	279.232	279.233	279.234	279.235	279.236	279.236	279.237
280.673	280.509	280.367	280.242	280.135	280.042	279.962	279.895	279.838	279.791	279.752	279.723	279.701	279.686	279.679
281.477	281.221	280.998	280.803	280.635	280.490	280.365	280.259	280.170	280.096	280.036	279.990	279.955	279.933	279.922
282.917	282.495	282.128	281.808	281.531	281.291	281.086	280.912	280.765	280.643	280.545	280.468	280.411	280.374	280.356
283.250	282.790	282.389	282.040	281.737	281.476	281.253	281.062	280.902	280.769	280.662	280.578	280.517	280.476	280.456
279.962	279.880	279.809	279.747	279.693	279.646	279.607	279.573	279.544	279.521	279.501	279.486	279.476	279.468	279.465
275.483	275.917	276.294	276.623	276.908	277.153	277.364	277.543	277.694	277.819	277.920	277.999	278.057	278.095	278.114
272.761	273.507	274.158	274.724	275.214	275.638	276.001	276.310	276.570	276.785	276.959	277.095	277.195	277.261	277.293
272.289	273.090	273.788	274.395	274.921	275.375	275.765	276.096	276.375	276.606	276.792	276.938	277.045	277.116	277.151
273.892	274.508	275.046	275.513	275.918	276.268	276.567	276.822	277.037	277.215	277.358	277.471	277.553	277.607	277.634
274.792	275.305	275.752	276.141	276.478	276.768	277.018	277.230	277.409	277.556	277.676	277.769	277.838	277.883	277.906
276.561	276.871	277.140	277.375	277.578	277.753	277.904	278.032	278.139	278.229	278.301	278.357	278.398	278.426	278.439
281.347	281.106	280.895	280.712	280.554	280.417	280.300	280.200	280.116	280.047	279.990	279.946	279.914	279.893	279.882
279.647	279.601	279.561	279.527	279.497	279.471	279.449	279.430	279.414	279.401	279.390	279.382	279.376	279.372	279.370
274.564	275.103	275.573	275.982	276.336	276.642	276.904	277.127	277.314	277.470	277.596	277.694	277.766	277.813	277.837
270.426	271.441	272.326	273.096	273.763	274.338	274.832	275.252	275.605	275.898	276.135	276.320	276.456	276.545	276.589
272.002	272.836	273.563	274.195	274.743	275.215	275.621	275.966	276.256	276.496	276.691	276.843	276.955	277.028	277.064
274.654	275.183	275.644	276.045	276.392	276.692	276.949	277.168	277.352	277.504	277.627	277.724	277.795	277.841	277.864
279.694	279.643	279.598	279.560	279.526	279.497	279.472	279.451	279.433	279.419	279.407	279.397	279.391	279.386	279.384
278.901	278.941	278.976	279.006	279.033	279.056	279.075	279.092	279.106	279.117	279.127	279.134	279.139	279.143	279.145
278.628	278.699	278.762	278.816	278.863	278.904	278.938	278.968	278.993	279.014	279.030	279.043	279.053	279.059	279.062
282.601	282.216	281.880	281.587	281.334	281.116	280.928	280.768	280.634	280.523	280.433	280.363	280.311	280.277	280.261
286.164	285.368	284.675	284.072	283.549	283.098	282.712	282.383	282.106	281.876	281.691	281.546	281.440	281.369	281.335
285.385	284.679	284.064	283.529	283.065	282.665	282.322	282.030	281.784	281.581	281.416	281.287	281.193	281.131	281.100
287.714	286.740	285.891	285.153	284.513	283.961	283.488	283.085	282.746	282.465	282.238	282.061	281.930	281.845	281.802
285.677	284.938	284.293	283.733	283.247	282.828	282.468	282.162	281.905	281.692	281.519	281.385	281.285	281.220	281.188
280.701	280.534	280.389	280.262	280.152	280.058	279.977	279.907	279.849	279.801	279.762	279.732	279.710	279.695	279.688
280.923	280.731	280.563	280.417	280.291	280.181	280.088	280.008	279.941	279.886	279.841	279.806	279.780	279.763	279.755
286.814	285.944	285.185	284.526	283.954	283.461	283.037	282.677	282.374	282.124	281.921	281.762	281.646	281.569	281.531
279.961	279.879	279.808	279.746	279.692	279.646	279.606	279.572	279.544	279.520	279.501	279.486	279.475	279.468	279.464
277.037	277.292	277.514	277.707	277.874	278.018	278.142	278.248	278.336	278.409	278.469	278.515	278.549	278.572	278.583
280.722	280.552	280.405	280.276	280.165	280.069	279.987	279.917	279.858	279.809	279.770	279.739	279.716	279.701	279.694
283.034	282.599	282.219	281.889	281.603	281.356	281.145	280.965	280.813	280.688	280.586	280.507	280.448	280.410	280.391
282.554	282.174	281.842	281.554	281.304	281.089	280.904	280.747	280.615	280.505	280.416	280.347	280.296	280.263	280.246
283.981	283.437	282.963	282.550	282.192	281.884	281.619	281.394	281.204	281.047	280.920	280.821	280.748	280.700	280.677
281.301	281.065	280.859	280.680	280.525	280.391	280.277	280.179	280.097	280.029	279.974	279.931	279.899	279.879	279.868
281.909	281.603	281.336	281.105	280.904	280.730	280.581	280.455	280.348	280.260	280.189	280.133	280.092	280.065	280.052
283.659	283.152	282.710	282.325	281.992	281.704	281.458	281.248	281.071	280.925	280.807	280.714	280.646	280.602	280.579
285.009	284.347	283.769	283.267	282.831	282.456	282.134	281.859	281.629	281.438	281.283	281.163	281.074	281.016	280.987
286.664	285.811	285.068	284.421	283.861	283.377	282.962	282.609	282.312	282.067	281.868	281.712	281.598	281.523	281.486
286.194	285.395	284.699	284.093	283.568	283.116	282.727	282.396	282.118	281.888	281.702	281.556	281.449	281.379	281.344
283.540	283.046	282.616	282.242	281.918	281.638	281.398	281.194	281.022	280.880	280.765	280.675	280.609	280.565	280.544
283.015	282.582	282.204	281.876	281.591	281.346	281.135	280.956	280.805	280.680	280.579	280.500	280.442	280.404	280.385
285.683	284.943	284.298	283.737	283.251	282.831	282.471	282.165	281.907	281.694	281.521	281.387	281.287	281.222	281.190
286.141	285.348	284.657	284.056	283.535	283.086	282.700	282.372	282.096	281.868	281.683	281.539	281.432	281.363	281.328
285.059	284.391	283.808	283.302	282.863	282.484	282.159	281.882	281.650	281.457	281.301	281.179	281.090	281.031	281.002
283.912	283.376	282.908	282.502	282.149	281.845	281.584	281.363	281.176	281.021	280.896	280.798	280.727	280.679	280.656
283.525	283.033	282.604	282.231	281.908	281.630	281.390	281.187	281.016	280.874	280.759	280.670	280.604	280.560	280.539
280.645	280.485	280.345	280.223	280.118	280.027	279.949	279.882	279.826	279.780	279.743	279.713	279.692	279.678	279.671
282.177	281.840	281.546	281.291	281.070	280.879	280.715	280.576	280.459	280.362	280.283	280.222	280.177	280.147	280.132
281.264	281.032	280.830	280.654	280.502	280.371	280.258	280.162	280.082	280.015	279.961	279.919	279.888	279.867	279.857
279.095	279.113	279.129	279.142	279.154	279.164	279.172	279.180	279.186	279.191	279.195	279.199	279.201	279.203	279.203
281.629	281.355	281.116	280.909	280.729	280.574	280.441	280.328	280.232	280.154	280.090	280.040	280.003	279.979	279.967
283.209	282.753	282.356	282.011	281.712	281.454	281.232	281.044	280.885	280.754	280.648	280.565	280.504	280.464	280.444
285.558	284.832	284.199	283.649	283.172	282.761	282.408	282.108	281.855	281.646	281.477	281.345	281.248	281.184	281.152
288.431	287.375	286.454	285.653	284.959	284.361	283.847	283.410	283.042	282.738	282.491	282.299	282.158	282.065	282.018
289.970	288.737	287.662	286.727	285.917	285.218	284.618	284.107	283.678	283.323	283.035	282.810	282.645	282.536	282.483
279.128	279.142	279.154	279.165	279.174	279.182	279.189	279.195	279.199	279.204	279.207	279.209	279.211	279.213	279.213
277.695	277.874	278.030	278.166	278.283	278.384	278.471	278.545	278.608	278.659	278.701	278.734	278.758	278.773	278.781
281.218	280.992	280.794	280.623	280.474	280.346	280.236	280.142	280.063	279.998	279.945	279.904	279.873	279.853	279.843
280.971	280.773	280.600	280.450	280.320	280.208	280.112	280.030	279.961	279.904	279.858	279.822	279.795	279.778	279.769
280.350	280.223	280.113	280.017	279.934	279.862	279.801	279.748	279.704	279.668	279.638	279.615	279.598	279.587	279.582
283.734	283.218	282.769	282.378	282.039	281.746	281.495	281.282	281.102	280.954	280.833	280.739	280.670	280.625	280.602
284.889	284.240	283.675	283.183	282.757	282.389	282.073	281.805	281.579	281.392	281.241	281.123	281.036	280.979	280.950
287.934	286.935	286.064	285.307	284.650	284.084	283.598	283.185	282.837	282.549	282.316	282.134	282.000	281.912	281.868
288.470	287.409	286.485	285.681	284.984	284.382	283.866	283.428	283.058	282.753	282.505	282.312	282.170	282.076	282.030
288.530	287.463	286.532	285.723	285.021	284.416	283.897	283.455	283.083	282.776	282.526	282.332	282.189	282.095	282.048
288.015	287.007	286.128	285.363	284.701	284.129	283.639	283.222	282.871	282.580	282.345	282.161	282.026	281.937	281.893
290.750	289.427	288.274	287.271	286.401	285.651	285.008	284.461	284.000	283.619	283.310	283.069	282.892	282.775	282.718
287.320	286.392	285.582	284.879	284.269	283.742	283.291	282.907	282.583	282.316	282.099	281.930	281.806	281.724	281.683
284.803	284.164	283.607	283.123	282.703	282.341	282.030	281.766	281.544	281.359	281.210	281.094	281.009	280.952	280.924
285.854	285.094	284.432	283.856	283.357	282.926	282.556	282.242	281.978	281.759	281.581	281.443	281.341	281.274	281.241
286.836	285.963	285.203	284.541	283.968	283.473	283.048	282.687	282.383	282.132	281.928	281.769	281.653	281.576	281.537
289.271	288.118	287.113	286.239	285.482	284.828	284.268	283.791	283.389	283.057	282.788	282.578	282.424	282.322	282.272
287.049	286.152	285.370	284.690	284.100	283.591	283.155	282.784	282.472	282.213	282.004	281.840	281.720	281.641	281.602
287.931	286.932	286.062	285.305	284.648	284.082	283.597	283.183	282.836	282.548	282.315	282.133	281.999	281.911	281.868
287.015	286.121	285.343	284.666	284.079	283.572	283.138	282.768	282.457	282.200	281.991	281.829	281.709	281.630	281.591
288.057	287.044	286.161	285.393	284.727	284.153	283.660	283.241	282.888	282.596	282.359	282.175	282.039	281.950	281.906
289.702	288.500	287.451	286.540	285.750	285.068	284.483	283.986	283.567	283.221	282.940	282.721	282.560	282.454	282.402
292.974	291.395	290.019	288.822	287.785	286.889	286.122	285.468	284.919	284.464	284.095	283.808	283.596	283.457	283.388
292.699	291.152	289.803	288.630	287.614	286.737	285.984	285.344	284.805	284.359	283.998	283.717	283.509	283.373	283.305
290.156	288.901	287.807	286.856	286.032	285.321	284.711	284.191	283.755	283.393	283.100	282.872	282.704	282.593	282.538
285.123	284.447	283.858	283.346	282.902	282.519	282.191	281.911	281.676	281.481	281.324	281.200	281.110	281.050	281.021
284.262	283.686	283.183	282.746	282.367	282.040	281.760	281.521	281.320	281.154	281.020	280.915	280.837	280.787	280.761
287.158	286.248	285.455	284.765	284.167	283.652	283.209	282.833	282.516	282.254	282.042	281.876	281.754	281.674	281.634
289.964	288.731	287.657	286.722	285.913	285.214	284.614	284.104	283.675	283.320	283.033	282.808	282.643	282.534	282.481
289.829	288.612	287.551	286.628	285.829	285.139	284.547	284.043	283.620	283.269	282.985	282.763	282.600	282.493	282.440
290.418	289.133	288.013	287.039	286.195	285.467	284.842	284.310	283.863	283.493	283.193	282.959	282.787	282.674	282.618
289.241	288.092	287.090	286.218	285.463	284.811	284.253	283.777	283.377	283.045	282.777	282.568	282.414	282.313	282.263
293.045	291.458	290.074	288.871	287.829	286.929	286.157	285.501	284.948	284.491	284.120	283.831	283.619	283.479	283.410
294.574	292.812	291.275	289.938	288.780	287.780	286.923	286.194	285.580	285.072	284.660	284.339	284.103	283.948	283.871
293.508	291.868	290.438	289.194	288.117	287.187	286.389	285.710	285.139	284.666	284.284	283.985	283.765	283.621	283.549
292.910	291.339	289.969	288.778	287.745	286.854	286.090	285.440	284.893	284.439	284.073	283.787	283.576	283.438	283.369
293.595	291.945	290.506	289.255	288.171	287.235	286.433	285.750	285.175	284.700	284.315	284.014	283.793	283.648	283.576
295.495	293.626	291.997	290.580	289.352	288.293	287.384	286.611	285.960	285.421	284.985	284.645	284.395	284.230	284.148
294.047	292.345	290.861	289.570	288.452	287.487	286.659	285.955	285.362	284.871	284.474	284.164	283.936	283.786	283.712
291.083	289.722	288.535	287.503	286.609	285.837	285.175	284.612	284.138	283.745	283.428	283.180	282.997	282.878	282.818
291.958	290.496	289.222	288.114	287.153	286.324	285.613	285.008	284.499	284.078	283.737	283.471	283.275	283.146	283.082
292.287	290.787	289.480	288.343	287.357	286.507	285.778	285.157	284.635	284.203	283.853	283.580	283.379	283.247	283.181
292.204	290.714	289.415	288.285	287.306	286.461	285.736	285.119	284.601	284.171	283.823	283.552	283.352	283.221	283.156
291.669	290.241	288.995	287.912	286.973	286.163	285.468	284.877	284.380	283.968	283.635	283.375	283.183	283.057	282.995
292.629	291.090	289.748	288.581	287.570	286.697	285.949	285.312	284.776	284.332	283.973	283.693	283.487	283.351	283.284
295.120	293.295	291.703	290.319	289.119	288.084	287.196	286.441	285.805	285.279	284.853	284.521	284.276	284.115	284.035
297.062	295.013	293.227	291.673	290.327	289.165	288.169	287.321	286.607	286.017	285.539	285.166	284.891	284.711	284.621
297.738	295.611	293.757	292.144	290.747	289.541	288.507	287.627	286.886	286.273	285.777	285.390	285.105	284.918	284.825
292.799	291.240	289.881	288.700	287.676	286.792	286.034	285.389	284.846	284.397	284.034	283.750	283.541	283.404	283.335
290.245	288.980	287.877	286.918	286.087	285.370	284.755	284.232	283.792	283.427	283.132	282.902	282.732	282.621	282.565
289.416	288.247	287.227	286.341	285.572	284.909	284.340	283.856	283.449	283.112	282.839	282.626	282.470	282.367	282.316
291.605	290.184	288.945	287.867	286.933	286.127	285.436	284.848	284.353	283.944	283.612	283.353	283.163	283.038	282.975
291.611	290.189	288.949	287.871	286.937	286.131	285.439	284.851	284.356	283.946	283.614	283.355	283.165	283.039	282.977
291.051	289.694	288.510	287.481	286.589	285.819	285.159	284.597	284.125	283.733	283.417	283.169	282.987	282.868	282.809
292.480	290.958	289.632	288.478	287.478	286.615	285.875	285.245	284.715	284.276	283.921	283.644	283.440	283.306	283.239
295.539	293.665	292.032	290.611	289.380	288.317	287.406	286.631	285.978	285.438	285.001	284.660	284.409	284.244	284.162
288.646	287.565	286.623	285.804	285.093	284.481	283.955	283.508	283.131	282.820	282.567	282.371	282.226	282.131	282.083
287.516	286.565	285.736	285.015	284.390	283.851	283.389	282.995	282.664	282.390	282.168	281.995	281.868	281.784	281.742
287.483	286.536	285.711	284.993	284.370	283.833	283.373	282.981	282.651	282.378	282.157	281.984	281.858	281.774	281.733
290.362	289.084	287.969	287.000	286.160	285.435	284.814	284.285	283.840	283.471	283.173	282.940	282.769	282.656	282.601
289.822	288.606	287.545	286.623	285.824	285.135	284.543	284.040	283.617	283.266	282.982	282.761	282.598	282.491	282.438
286.358	285.540	284.827	284.207	283.670	283.207	282.809	282.471	282.186	281.950	281.759	281.611	281.501	281.429	281.393
