survey_year	n_no3	type
2018	 2.929323	Simulated_stat
2018	 2.808608	Simulated_stat
2018	 2.768120	Simulated_stat
2018	 2.537171	Simulated_stat
2018	 2.288525	Simulated_stat
2018	 2.256367	Simulated_stat
2018	 2.222389	Simulated_stat
2018	 2.188835	Simulated_stat
2018	 2.156438	Simulated_stat
2018	 2.123608	Simulated_stat
2018	 2.085070	Simulated_stat
2018	 2.040546	Simulated_stat
2018	 2.000556	Simulated_stat
2018	 1.963040	Simulated_stat
2018	 1.930582	Simulated_stat
2018	 1.904614	Simulated_stat
2018	 1.879256	Simulated_stat
2018	 2.115302	Simulated_stat
2018	 1.960124	Simulated_stat
2018	 1.923257	Simulated_stat
2018	 1.889618	Simulated_stat
2018	 2.322637	Simulated_stat
2018	 1.946974	Simulated_stat
2018	 1.908198	Simulated_stat
2018	 1.882847	Simulated_stat
2018	 1.859675	Simulated_stat
2018	 1.837148	Simulated_stat
2018	 1.826248	Simulated_stat
2018	 1.800366	Simulated_stat
2018	 1.768311	Simulated_stat
2018	 1.734450	Simulated_stat
2018	 1.695731	Simulated_stat
2018	 1.656420	Simulated_stat
2018	 1.624930	Simulated_stat
2018	 1.593893	Simulated_stat
2018	 1.562881	Simulated_stat
2018	 1.526440	Simulated_stat
2018	 1.485125	Simulated_stat
2018	 1.443919	Simulated_stat
2018	 1.410912	Simulated_stat
2018	 1.417873	Simulated_stat
2018	 1.405209	Simulated_stat
2018	 1.375376	Simulated_stat
2018	 1.349697	Simulated_stat
2018	 1.322900	Simulated_stat
2018	 1.290124	Simulated_stat
2018	 1.851099	Simulated_stat
2018	 1.983078	Simulated_stat
2018	 1.958967	Simulated_stat
2018	 1.924387	Simulated_stat
2018	 1.884919	Simulated_stat
2018	 1.848947	Simulated_stat
2018	 1.814539	Simulated_stat
2018	 1.779594	Simulated_stat
2018	 1.739558	Simulated_stat
2018	 1.703366	Simulated_stat
2018	 1.668112	Simulated_stat
2018	 1.624705	Simulated_stat
2018	 1.576126	Simulated_stat
2018	 1.526934	Simulated_stat
2018	 1.479488	Simulated_stat
2018	 1.438463	Simulated_stat
2018	 1.400368	Simulated_stat
2018	 1.352706	Simulated_stat
2018	 1.299561	Simulated_stat
2018	 1.259521	Simulated_stat
2018	 1.225094	Simulated_stat
2018	 1.191175	Simulated_stat
2018	 1.148897	Simulated_stat
2018	 1.226478	Simulated_stat
2018	 1.239725	Simulated_stat
2018	 1.191354	Simulated_stat
2018	 1.145694	Simulated_stat
2018	 1.274297	Simulated_stat
2018	 1.342578	Simulated_stat
2018	 1.318885	Simulated_stat
2018	 1.293630	Simulated_stat
2018	 1.264209	Simulated_stat
2018	 1.238286	Simulated_stat
2018	 1.244673	Simulated_stat
2018	 1.221855	Simulated_stat
2018	 1.191360	Simulated_stat
2018	 1.163908	Simulated_stat
2018	 1.135985	Simulated_stat
2018	 1.108185	Simulated_stat
2018	 1.082112	Simulated_stat
2018	 1.699168	Simulated_stat
2018	 1.990727	Simulated_stat
2018	 1.965915	Simulated_stat
2018	 1.948293	Simulated_stat
2018	 1.930503	Simulated_stat
2018	 1.909546	Simulated_stat
2018	 1.888925	Simulated_stat
2018	 1.862940	Simulated_stat
2018	 1.841559	Simulated_stat
2018	 1.847112	Simulated_stat
2018	 1.843580	Simulated_stat
2018	 1.820577	Simulated_stat
2018	 1.795472	Simulated_stat
2018	 1.771412	Simulated_stat
2018	 1.759770	Simulated_stat
2018	 1.739141	Simulated_stat
2018	 1.871816	Simulated_stat
2018	 1.974867	Simulated_stat
2018	 1.959844	Simulated_stat
2018	 1.940964	Simulated_stat
2018	 1.918778	Simulated_stat
2018	 1.936587	Simulated_stat
2018	 1.940378	Simulated_stat
2018	 1.925018	Simulated_stat
2018	 1.910224	Simulated_stat
2018	 1.895049	Simulated_stat
2018	 1.878358	Simulated_stat
2018	 1.856743	Simulated_stat
2018	 1.844906	Simulated_stat
2018	 1.829505	Simulated_stat
2018	 1.812006	Simulated_stat
2018	 1.798672	Simulated_stat
2018	 1.788523	Simulated_stat
2018	 1.779741	Simulated_stat
2018	 1.772642	Simulated_stat
2018	 1.761225	Simulated_stat
2018	 1.749240	Simulated_stat
2018	 1.743904	Simulated_stat
2018	 1.759042	Simulated_stat
2018	 1.788523	Simulated_stat
2018	 1.789470	Simulated_stat
2018	 1.780368	Simulated_stat
2018	 1.769034	Simulated_stat
2018	 1.843302	Simulated_stat
2018	 1.882793	Simulated_stat
2018	 1.871591	Simulated_stat
2018	 1.862919	Simulated_stat
2018	 2.097357	Simulated_stat
2018	 2.256373	Simulated_stat
2018	 3.157069	Simulated_stat
2018	 3.085221	Simulated_stat
2018	 3.031005	Simulated_stat
2018	 3.016555	Simulated_stat
2018	 3.003326	Simulated_stat
2018	 2.990711	Simulated_stat
2018	 2.979184	Simulated_stat
2018	 2.968082	Simulated_stat
2018	 2.957800	Simulated_stat
2018	 3.010869	Simulated_stat
2018	 3.040669	Simulated_stat
2018	 3.140582	Simulated_stat
2018	 3.170439	Simulated_stat
2018	 3.160844	Simulated_stat
2018	 3.127358	Simulated_stat
2018	 3.112744	Simulated_stat
2018	 3.102626	Simulated_stat
2018	 3.095970	Simulated_stat
2018	 3.090191	Simulated_stat
2018	 3.097941	Simulated_stat
2018	 3.100107	Simulated_stat
2018	 3.091893	Simulated_stat
2018	 3.085208	Simulated_stat
2018	 3.078593	Simulated_stat
2018	 3.098587	Simulated_stat
2018	 3.380432	Simulated_stat
2018	 2.475995	Simulated_stat
2018	 2.278830	Simulated_stat
2018	 2.212895	Simulated_stat
2018	 2.188319	Simulated_stat
2018	 2.177354	Simulated_stat
2018	 2.169239	Simulated_stat
2018	 2.163122	Simulated_stat
2018	 2.188680	Simulated_stat
2018	 2.147991	Simulated_stat
2018	 2.127831	Simulated_stat
2018	 2.111804	Simulated_stat
2018	 2.128608	Simulated_stat
2018	 2.135135	Simulated_stat
2018	 1.865680	Simulated_stat
2018	 1.680540	Simulated_stat
2018	 1.547023	Simulated_stat
2018	 1.410459	Simulated_stat
2018	 1.210191	Simulated_stat
2018	 1.056775	Simulated_stat
2018	 0.960772	Simulated_stat
2018	 0.827954	Simulated_stat
2018	 0.681670	Simulated_stat
2018	 0.615201	Simulated_stat
2018	 0.582401	Simulated_stat
2018	 0.527142	Simulated_stat
2018	 0.427747	Simulated_stat
2018	 0.371603	Simulated_stat
2018	 0.353744	Simulated_stat
2018	 0.348837	Simulated_stat
2018	 0.334093	Simulated_stat
2018	 0.333283	Simulated_stat
2018	 0.347509	Simulated_stat
2018	 0.331923	Simulated_stat
2018	 0.324120	Simulated_stat
2018	 0.317907	Simulated_stat
2018	 0.315055	Simulated_stat
2018	 0.323302	Simulated_stat
2018	 0.461418	Simulated_stat
2018	 0.457218	Simulated_stat
2018	 0.447554	Simulated_stat
2018	 0.441206	Simulated_stat
2018	 0.435599	Simulated_stat
2018	 0.446242	Simulated_stat
2018	 0.461791	Simulated_stat
2018	 0.435598	Simulated_stat
2018	 0.414296	Simulated_stat
2018	 0.395483	Simulated_stat
2018	 0.382786	Simulated_stat
2018	 0.371941	Simulated_stat
2018	 0.368269	Simulated_stat
2018	 0.364688	Simulated_stat
2018	 0.367070	Simulated_stat
2018	 0.380449	Simulated_stat
2018	 0.384968	Simulated_stat
2018	 0.433780	Simulated_stat
2019	 0.426933	Simulated_stat
2019	 0.494706	Simulated_stat
2019	 0.505473	Simulated_stat
2019	 0.546607	Simulated_stat
2019	 0.523906	Simulated_stat
2019	 0.519842	Simulated_stat
2019	 0.471960	Simulated_stat
2019	 0.432948	Simulated_stat
2019	 0.406730	Simulated_stat
2019	 0.388723	Simulated_stat
2019	 0.376596	Simulated_stat
2019	 0.365488	Simulated_stat
2019	 0.370511	Simulated_stat
2019	 0.362735	Simulated_stat
2019	 0.385761	Simulated_stat
2019	 0.403288	Simulated_stat
2019	 0.401306	Simulated_stat
2019	 0.396857	Simulated_stat
2019	 0.385794	Simulated_stat
2019	 0.380960	Simulated_stat
2019	 0.376845	Simulated_stat
2019	 0.374615	Simulated_stat
2019	 0.375788	Simulated_stat
2019	 0.377198	Simulated_stat
2019	 0.378583	Simulated_stat
2019	 0.381565	Simulated_stat
2019	 0.385746	Simulated_stat
2019	 0.390927	Simulated_stat
2019	 0.579469	Simulated_stat
2019	 0.584439	Simulated_stat
2019	 0.563668	Simulated_stat
2019	 0.558382	Simulated_stat
2019	 0.546493	Simulated_stat
2019	 0.512051	Simulated_stat
2019	 0.493106	Simulated_stat
2019	 0.477035	Simulated_stat
2019	 0.466437	Simulated_stat
2019	 0.506660	Simulated_stat
2019	 0.514453	Simulated_stat
2019	 0.469051	Simulated_stat
2019	 0.433499	Simulated_stat
2019	 0.418694	Simulated_stat
2019	 0.404114	Simulated_stat
2019	 0.390959	Simulated_stat
2019	 0.380455	Simulated_stat
2019	 0.376283	Simulated_stat
2019	 0.409650	Simulated_stat
2019	 0.437802	Simulated_stat
2019	 0.576171	Simulated_stat
2019	 0.576787	Simulated_stat
2019	 0.541214	Simulated_stat
2019	 0.526532	Simulated_stat
2019	 0.517469	Simulated_stat
2019	 0.511799	Simulated_stat
2019	 0.516210	Simulated_stat
2019	 0.499870	Simulated_stat
2019	 0.508832	Simulated_stat
2019	 0.504428	Simulated_stat
2019	 0.609991	Simulated_stat
2019	 0.645544	Simulated_stat
2019	 0.623182	Simulated_stat
2019	 0.669603	Simulated_stat
2019	 0.659345	Simulated_stat
2019	 0.644027	Simulated_stat
2019	 0.636572	Simulated_stat
2019	 0.631030	Simulated_stat
2019	 0.961404	Simulated_stat
2019	 0.908468	Simulated_stat
2019	 0.901803	Simulated_stat
2019	 0.895532	Simulated_stat
2019	 1.145149	Simulated_stat
2019	 1.052548	Simulated_stat
2019	 1.025596	Simulated_stat
2019	 1.019654	Simulated_stat
2019	 1.003392	Simulated_stat
2019	 0.995756	Simulated_stat
2019	 0.979644	Simulated_stat
2019	 0.965439	Simulated_stat
2019	 1.004264	Simulated_stat
2019	 0.993147	Simulated_stat
2019	 0.987438	Simulated_stat
2019	 0.978859	Simulated_stat
2019	 0.969906	Simulated_stat
2019	 0.961773	Simulated_stat
2019	 0.955663	Simulated_stat
2019	 0.949876	Simulated_stat
2019	 0.995126	Simulated_stat
2019	 0.966450	Simulated_stat
2019	 0.957733	Simulated_stat
2019	 0.947818	Simulated_stat
2019	 0.958204	Simulated_stat
2019	 0.965254	Simulated_stat
2019	 1.108011	Simulated_stat
2019	 1.343738	Simulated_stat
2019	 1.454768	Simulated_stat
2019	 1.407688	Simulated_stat
2019	 1.514511	Simulated_stat
2019	 1.563124	Simulated_stat
2019	 1.815563	Simulated_stat
2019	 1.686033	Simulated_stat
2019	 1.677654	Simulated_stat
2019	 1.670846	Simulated_stat
2019	 1.656882	Simulated_stat
2019	 1.726378	Simulated_stat
2019	 1.678259	Simulated_stat
2019	 1.660408	Simulated_stat
2019	 1.651555	Simulated_stat
2019	 1.641301	Simulated_stat
2019	 1.628555	Simulated_stat
2019	 1.612715	Simulated_stat
2019	 1.594803	Simulated_stat
2019	 2.098072	Simulated_stat
2019	 1.949800	Simulated_stat
2019	 1.935888	Simulated_stat
2019	 1.919107	Simulated_stat
2019	 1.897227	Simulated_stat
2019	 1.876539	Simulated_stat
2019	 1.858518	Simulated_stat
2019	 1.843305	Simulated_stat
2019	 1.830601	Simulated_stat
2019	 1.817442	Simulated_stat
2019	 1.802422	Simulated_stat
2019	 1.786372	Simulated_stat
2019	 1.772432	Simulated_stat
2019	 1.760687	Simulated_stat
2019	 1.810763	Simulated_stat
2019	 2.447773	Simulated_stat
2019	 2.345571	Simulated_stat
2019	 2.260754	Simulated_stat
2019	 2.124337	Simulated_stat
2019	 2.121035	Simulated_stat
2019	 2.115546	Simulated_stat
2019	 2.109586	Simulated_stat
2019	 2.102448	Simulated_stat
2019	 2.094485	Simulated_stat
2019	 2.086000	Simulated_stat
2019	 2.076620	Simulated_stat
2019	 2.067437	Simulated_stat
2019	 2.056257	Simulated_stat
2019	 2.042736	Simulated_stat
2019	 2.026634	Simulated_stat
2019	 2.009626	Simulated_stat
2019	 1.992176	Simulated_stat
2019	 1.977391	Simulated_stat
2019	 1.962143	Simulated_stat
2019	 1.943906	Simulated_stat
2019	 1.928026	Simulated_stat
2019	 2.011433	Simulated_stat
2019	 2.031219	Simulated_stat
2019	 2.052202	Simulated_stat
2019	 2.093411	Simulated_stat
2019	 2.023698	Simulated_stat
2019	 2.004017	Simulated_stat
2019	 2.148590	Simulated_stat
2019	 2.889474	Simulated_stat
2019	 2.668426	Simulated_stat
2019	 2.641830	Simulated_stat
2019	 2.595038	Simulated_stat
2019	 2.563305	Simulated_stat
2019	 2.530091	Simulated_stat
2019	 2.768416	Simulated_stat
2019	 2.602577	Simulated_stat
2019	 2.565245	Simulated_stat
2019	 2.877565	Simulated_stat
2019	 2.703724	Simulated_stat
2019	 2.672220	Simulated_stat
2019	 2.634404	Simulated_stat
2019	 2.592320	Simulated_stat
2019	 2.562974	Simulated_stat
2019	 2.527681	Simulated_stat
2019	 2.484588	Simulated_stat
2019	 2.439390	Simulated_stat
2019	 2.515235	Simulated_stat
2019	 2.447645	Simulated_stat
2019	 2.413941	Simulated_stat
2019	 2.662862	Simulated_stat
2019	 2.516434	Simulated_stat
2019	 2.464776	Simulated_stat
2019	 2.412737	Simulated_stat
2019	 2.380768	Simulated_stat
2019	 2.349339	Simulated_stat
2019	 2.309727	Simulated_stat
2019	 2.257213	Simulated_stat
2019	 2.218464	Simulated_stat
2019	 2.188763	Simulated_stat
2019	 2.184654	Simulated_stat
2019	 2.410732	Simulated_stat
2019	 2.472147	Simulated_stat
2019	 2.444929	Simulated_stat
2019	 2.419604	Simulated_stat
2019	 2.396191	Simulated_stat
2019	 2.373066	Simulated_stat
2019	 2.349130	Simulated_stat
2019	 2.319109	Simulated_stat
2019	 2.287403	Simulated_stat
2019	 2.255210	Simulated_stat
2019	 2.226426	Simulated_stat
2019	 2.802585	Simulated_stat
2019	 3.083414	Simulated_stat
2019	 3.051079	Simulated_stat
2019	 3.018724	Simulated_stat
2019	 2.984871	Simulated_stat
2019	 2.950047	Simulated_stat
2019	 2.917275	Simulated_stat
2019	 2.884610	Simulated_stat
2019	 2.891681	Simulated_stat
2019	 2.848314	Simulated_stat
2019	 2.800448	Simulated_stat
2019	 2.758925	Simulated_stat
2019	 2.719431	Simulated_stat
2019	 2.678013	Simulated_stat
2019	 2.639138	Simulated_stat
2019	 2.602273	Simulated_stat
2019	 2.568639	Simulated_stat
2019	 2.594716	Simulated_stat
2019	 3.077212	Simulated_stat
2019	 3.574628	Simulated_stat
2019	 4.753527	Simulated_stat
2019	 4.159704	Simulated_stat
2019	 2.875322	Simulated_stat
2019	 1.571963	Simulated_stat
2019	 1.260104	Simulated_stat
2019	 0.729924	Simulated_stat
2019	 0.532372	Simulated_stat
2019	 0.502547	Simulated_stat
2019	 0.475166	Simulated_stat
2019	 0.464508	Simulated_stat
2019	 0.434263	Simulated_stat
2019	 0.412368	Simulated_stat
2019	 0.389864	Simulated_stat
2019	 0.363005	Simulated_stat
2019	 0.336960	Simulated_stat
2019	 0.315243	Simulated_stat
2019	 0.294893	Simulated_stat
2019	 0.275249	Simulated_stat
2019	 0.253496	Simulated_stat
2019	 0.229593	Simulated_stat
2019	 0.203081	Simulated_stat
2019	 0.173661	Simulated_stat
2019	 0.144964	Simulated_stat
2019	 0.121800	Simulated_stat
2019	 0.099553	Simulated_stat
2019	 0.341563	Simulated_stat
2019	 0.685115	Simulated_stat
2019	 0.722488	Simulated_stat
2019	 0.695943	Simulated_stat
2019	 0.678172	Simulated_stat
2019	 0.896472	Simulated_stat
2019	 0.655522	Simulated_stat
2019	 0.507160	Simulated_stat
2019	 0.462536	Simulated_stat
2019	 0.447001	Simulated_stat
2019	 0.444366	Simulated_stat
2019	 0.402407	Simulated_stat
2019	 0.386267	Simulated_stat
2019	 0.391052	Simulated_stat
2019	 0.434719	Simulated_stat
2019	 0.330529	Simulated_stat
2019	 0.316469	Simulated_stat
2019	 0.302125	Simulated_stat
2019	 0.289359	Simulated_stat
2019	 0.278503	Simulated_stat
2019	 0.267686	Simulated_stat
2019	 0.258142	Simulated_stat
2019	 0.248400	Simulated_stat
2019	 0.236690	Simulated_stat
2019	 0.221847	Simulated_stat
2019	 0.208443	Simulated_stat
2019	 0.193670	Simulated_stat
2019	 0.181991	Simulated_stat
2019	 0.169675	Simulated_stat
2019	 0.157747	Simulated_stat
2019	 0.148278	Simulated_stat
2019	 0.139439	Simulated_stat
2019	 0.129662	Simulated_stat
2019	 0.120646	Simulated_stat
2019	 0.113846	Simulated_stat
2019	 0.106956	Simulated_stat
2019	 0.111520	Simulated_stat
2019	 0.124485	Simulated_stat
2019	 0.122087	Simulated_stat
2019	 0.117441	Simulated_stat
2019	 0.111226	Simulated_stat
2019	 0.104704	Simulated_stat
2019	 0.098619	Simulated_stat
2019	 0.091179	Simulated_stat
2019	 0.235407	Simulated_stat
2019	 0.346716	Simulated_stat
2019	 0.332991	Simulated_stat
2019	 0.322727	Simulated_stat
2019	 0.314743	Simulated_stat
2019	 0.305997	Simulated_stat
2019	 0.298194	Simulated_stat
2019	 0.290527	Simulated_stat
2019	 0.281859	Simulated_stat
2019	 0.295381	Simulated_stat
2019	 0.313729	Simulated_stat
2019	 0.364082	Simulated_stat
2019	 0.438547	Simulated_stat
2019	 0.434792	Simulated_stat
2019	 0.425779	Simulated_stat
2019	 0.424400	Simulated_stat
2019	 0.422309	Simulated_stat
2019	 0.417873	Simulated_stat
2019	 0.811852	Simulated_stat
2019	 0.965033	Simulated_stat
2019	 0.945986	Simulated_stat
2019	 0.864427	Simulated_stat
2019	 0.837356	Simulated_stat
2019	 0.815405	Simulated_stat
2019	 0.800536	Simulated_stat
2019	 0.788491	Simulated_stat
2019	 0.777832	Simulated_stat
2019	 0.769961	Simulated_stat
2019	 0.760703	Simulated_stat
2019	 0.775059	Simulated_stat
2019	 0.770613	Simulated_stat
2019	 0.758670	Simulated_stat
2019	 0.751914	Simulated_stat
2019	 0.744340	Simulated_stat
2019	 0.771617	Simulated_stat
2019	 0.853725	Simulated_stat
2019	 0.838808	Simulated_stat
2019	 0.743471	Simulated_stat
2019	 0.624678	Simulated_stat
2019	 0.504563	Simulated_stat
2019	 0.436526	Simulated_stat
2019	 0.407778	Simulated_stat
2019	 0.386828	Simulated_stat
2019	 0.369753	Simulated_stat
2019	 0.356113	Simulated_stat
2019	 0.344809	Simulated_stat
2019	 0.336364	Simulated_stat
2019	 0.326480	Simulated_stat
2019	 0.320963	Simulated_stat
2019	 0.396927	Simulated_stat
2019	 0.387528	Simulated_stat
2019	 0.409265	Simulated_stat
2019	 0.378089	Simulated_stat
2019	 0.347479	Simulated_stat
2019	 0.321991	Simulated_stat
2019	 0.305978	Simulated_stat
2019	 0.294215	Simulated_stat
2019	 0.284238	Simulated_stat
2019	 0.275904	Simulated_stat
2019	 0.270587	Simulated_stat
2019	 0.298920	Simulated_stat
2019	 0.346148	Simulated_stat
2019	 0.362865	Simulated_stat
2019	 0.376220	Simulated_stat
2019	 0.363959	Simulated_stat
2019	 0.358290	Simulated_stat
2019	 0.349473	Simulated_stat
2019	 0.340050	Simulated_stat
2019	 0.333920	Simulated_stat
2019	 0.331209	Simulated_stat
2019	 0.369953	Simulated_stat
2019	 0.404360	Simulated_stat
2019	 0.413804	Simulated_stat
2019	 0.417378	Simulated_stat
2019	 0.583936	Simulated_stat
2019	 0.537837	Simulated_stat
2019	 0.507865	Simulated_stat
2019	 0.485036	Simulated_stat
2019	 0.462984	Simulated_stat
2020	 0.445887	Simulated_stat
2020	 0.392945	Simulated_stat
2020	 0.359756	Simulated_stat
2020	 0.343253	Simulated_stat
2020	 0.319991	Simulated_stat
2020	 0.293136	Simulated_stat
2020	 0.276203	Simulated_stat
2020	 0.263686	Simulated_stat
2020	 0.256772	Simulated_stat
2020	 0.247571	Simulated_stat
2020	 0.238405	Simulated_stat
2020	 0.229901	Simulated_stat
2020	 0.224310	Simulated_stat
2020	 0.219837	Simulated_stat
2020	 0.237411	Simulated_stat
2020	 0.233541	Simulated_stat
2020	 0.227827	Simulated_stat
2020	 0.224479	Simulated_stat
2020	 0.221325	Simulated_stat
2020	 0.218324	Simulated_stat
2020	 0.241122	Simulated_stat
2020	 0.293272	Simulated_stat
2020	 0.463205	Simulated_stat
2020	 0.530318	Simulated_stat
2020	 0.598448	Simulated_stat
2020	 0.617854	Simulated_stat
2020	 0.696469	Simulated_stat
2020	 0.740473	Simulated_stat
2020	 0.817146	Simulated_stat
2020	 0.775409	Simulated_stat
2020	 0.724362	Simulated_stat
2020	 0.625072	Simulated_stat
2020	 0.564032	Simulated_stat
2020	 0.523083	Simulated_stat
2020	 0.495493	Simulated_stat
2020	 0.482142	Simulated_stat
2020	 0.464028	Simulated_stat
2020	 0.452296	Simulated_stat
2020	 0.441563	Simulated_stat
2020	 0.432391	Simulated_stat
2020	 0.422012	Simulated_stat
2020	 0.416630	Simulated_stat
2020	 0.432392	Simulated_stat
2020	 0.427757	Simulated_stat
2020	 0.432171	Simulated_stat
2020	 0.476878	Simulated_stat
2020	 0.498317	Simulated_stat
2020	 0.507347	Simulated_stat
2020	 0.498992	Simulated_stat
2020	 0.492482	Simulated_stat
2020	 0.487106	Simulated_stat
2020	 0.482090	Simulated_stat
2020	 0.479042	Simulated_stat
2020	 0.979819	Simulated_stat
2020	 1.053424	Simulated_stat
2020	 1.061847	Simulated_stat
2020	 1.008176	Simulated_stat
2020	 0.983606	Simulated_stat
2020	 0.965305	Simulated_stat
2020	 0.951008	Simulated_stat
2020	 0.929021	Simulated_stat
2020	 0.923719	Simulated_stat
2020	 0.918284	Simulated_stat
2020	 0.912515	Simulated_stat
2020	 0.907494	Simulated_stat
2020	 0.897811	Simulated_stat
2020	 1.145604	Simulated_stat
2020	 1.096732	Simulated_stat
2020	 1.046068	Simulated_stat
2020	 1.004739	Simulated_stat
2020	 0.998443	Simulated_stat
2020	 0.980949	Simulated_stat
2020	 0.973012	Simulated_stat
2020	 0.996363	Simulated_stat
2020	 0.955154	Simulated_stat
2020	 1.046864	Simulated_stat
2020	 0.943523	Simulated_stat
2020	 0.865476	Simulated_stat
2020	 0.858069	Simulated_stat
2020	 0.849723	Simulated_stat
2020	 0.832337	Simulated_stat
2020	 0.663729	Simulated_stat
2020	 0.594378	Simulated_stat
2020	 0.589431	Simulated_stat
2020	 0.586810	Simulated_stat
2020	 0.583758	Simulated_stat
2020	 0.580019	Simulated_stat
2020	 0.575336	Simulated_stat
2020	 0.567962	Simulated_stat
2020	 0.560706	Simulated_stat
2020	 0.558403	Simulated_stat
2020	 0.550079	Simulated_stat
2020	 0.570627	Simulated_stat
2020	 0.740646	Simulated_stat
2020	 0.694189	Simulated_stat
2020	 0.696897	Simulated_stat
2020	 0.695478	Simulated_stat
2020	 0.687158	Simulated_stat
2020	 0.689193	Simulated_stat
2020	 0.677149	Simulated_stat
2020	 0.662881	Simulated_stat
2020	 0.775395	Simulated_stat
2020	 0.746086	Simulated_stat
2020	 0.968553	Simulated_stat
2020	 0.957399	Simulated_stat
2020	 0.948618	Simulated_stat
2020	 1.019098	Simulated_stat
2020	 1.089259	Simulated_stat
2020	 1.077852	Simulated_stat
2020	 1.066402	Simulated_stat
2020	 1.053694	Simulated_stat
2020	 1.042667	Simulated_stat
2020	 1.301902	Simulated_stat
2020	 1.237625	Simulated_stat
2020	 1.226630	Simulated_stat
2020	 1.211482	Simulated_stat
2020	 1.195868	Simulated_stat
2020	 1.182250	Simulated_stat
2020	 1.650161	Simulated_stat
2020	 1.501257	Simulated_stat
2020	 1.485825	Simulated_stat
2020	 1.470029	Simulated_stat
2020	 1.455245	Simulated_stat
2020	 1.440743	Simulated_stat
2020	 1.428460	Simulated_stat
2020	 2.052790	Simulated_stat
2020	 1.871499	Simulated_stat
2020	 1.864391	Simulated_stat
2020	 1.853904	Simulated_stat
2020	 1.839616	Simulated_stat
2020	 1.822131	Simulated_stat
2020	 1.800888	Simulated_stat
2020	 1.777251	Simulated_stat
2020	 1.764569	Simulated_stat
2020	 1.753342	Simulated_stat
2020	 1.739714	Simulated_stat
2020	 2.093050	Simulated_stat
2020	 1.907939	Simulated_stat
2020	 1.900844	Simulated_stat
2020	 1.891528	Simulated_stat
2020	 1.879713	Simulated_stat
2020	 2.058954	Simulated_stat
2020	 1.959598	Simulated_stat
2020	 1.946366	Simulated_stat
2020	 1.930708	Simulated_stat
2020	 1.915495	Simulated_stat
2020	 1.900980	Simulated_stat
2020	 2.202408	Simulated_stat
2020	 2.248154	Simulated_stat
2020	 2.173346	Simulated_stat
2020	 2.158612	Simulated_stat
2020	 2.141585	Simulated_stat
2020	 2.123245	Simulated_stat
2020	 2.177436	Simulated_stat
2020	 2.267037	Simulated_stat
2020	 2.173981	Simulated_stat
2020	 2.140971	Simulated_stat
2020	 2.112161	Simulated_stat
2020	 2.090579	Simulated_stat
2020	 2.070234	Simulated_stat
2020	 2.046140	Simulated_stat
2020	 2.949698	Simulated_stat
2020	 2.493849	Simulated_stat
2020	 2.463486	Simulated_stat
2020	 2.439210	Simulated_stat
2020	 2.310392	Simulated_stat
2020	 2.272189	Simulated_stat
2020	 2.236386	Simulated_stat
2020	 2.201430	Simulated_stat
2020	 2.165219	Simulated_stat
2020	 2.125035	Simulated_stat
2020	 2.087898	Simulated_stat
2020	 2.070907	Simulated_stat
2020	 2.064150	Simulated_stat
2020	 2.246823	Simulated_stat
2020	 1.783469	Simulated_stat
2020	 1.750665	Simulated_stat
2020	 1.716629	Simulated_stat
2020	 1.677375	Simulated_stat
2020	 1.633567	Simulated_stat
2020	 1.591321	Simulated_stat
2020	 1.532511	Simulated_stat
2020	 1.533566	Simulated_stat
2020	 1.451241	Simulated_stat
2020	 1.419222	Simulated_stat
2020	 1.386842	Simulated_stat
2020	 1.501690	Simulated_stat
2020	 1.376442	Simulated_stat
2020	 1.336342	Simulated_stat
2020	 1.308882	Simulated_stat
2020	 1.449861	Simulated_stat
2020	 1.387494	Simulated_stat
2020	 1.440735	Simulated_stat
2020	 1.384116	Simulated_stat
2020	 1.360129	Simulated_stat
2020	 1.334842	Simulated_stat
2020	 1.304409	Simulated_stat
2020	 1.269276	Simulated_stat
2020	 1.240974	Simulated_stat
2020	 1.212009	Simulated_stat
2020	 1.179696	Simulated_stat
2020	 1.144943	Simulated_stat
2020	 1.104479	Simulated_stat
2020	 1.073856	Simulated_stat
2020	 1.046814	Simulated_stat
2020	 1.020965	Simulated_stat
2020	 0.991444	Simulated_stat
2020	 0.958737	Simulated_stat
2020	 0.924749	Simulated_stat
2020	 0.892954	Simulated_stat
2020	 0.878646	Simulated_stat
2020	 0.853285	Simulated_stat
2020	 0.826848	Simulated_stat
2020	 0.815732	Simulated_stat
2020	 1.159961	Simulated_stat
2020	 1.276246	Simulated_stat
2020	 1.250237	Simulated_stat
2020	 1.331386	Simulated_stat
2020	 1.355149	Simulated_stat
2020	 1.328478	Simulated_stat
2020	 1.295282	Simulated_stat
2020	 1.259379	Simulated_stat
2020	 1.218973	Simulated_stat
2020	 1.178564	Simulated_stat
2020	 1.140080	Simulated_stat
2020	 1.100439	Simulated_stat
2020	 1.059746	Simulated_stat
2020	 1.023693	Simulated_stat
2020	 0.987142	Simulated_stat
2020	 0.949064	Simulated_stat
2020	 0.914920	Simulated_stat
2020	 0.897940	Simulated_stat
2020	 0.884242	Simulated_stat
2020	 0.859870	Simulated_stat
2020	 0.825923	Simulated_stat
2020	 0.791835	Simulated_stat
2020	 0.763559	Simulated_stat
2020	 0.737654	Simulated_stat
2020	 0.716050	Simulated_stat
2020	 0.695211	Simulated_stat
2020	 0.673841	Simulated_stat
